Date,Close,Volume,Name
2011-10-05,31.459999,25274000.0,Healthcare-Merck
2011-10-06,31.42,18601200.0,Healthcare-Merck
2011-10-07,31.610001,21872700.0,Healthcare-Merck
2011-10-10,32.349998,14971700.0,Healthcare-Merck
2011-10-11,31.93,15584900.0,Healthcare-Merck
2011-10-12,32.57,16351400.0,Healthcare-Merck
2011-10-13,32.700001,13603500.0,Healthcare-Merck
2011-10-14,32.98,10786600.0,Healthcare-Merck
2011-10-17,32.310001,11453800.0,Healthcare-Merck
2011-10-18,32.790001,12925700.0,Healthcare-Merck
2011-10-19,32.540001,11915400.0,Healthcare-Merck
2011-10-20,32.799999,13569600.0,Healthcare-Merck
2011-10-21,33.349998,17960400.0,Healthcare-Merck
2011-10-24,33.529999,14307300.0,Healthcare-Merck
2011-10-25,32.91,15689600.0,Healthcare-Merck
2011-10-26,33.540001,15295100.0,Healthcare-Merck
2011-10-27,34.310001,20688000.0,Healthcare-Merck
2011-10-28,35.110001,25658300.0,Healthcare-Merck
2011-10-31,34.5,17383400.0,Healthcare-Merck
2011-11-01,34.060001,26778500.0,Healthcare-Merck
2011-11-02,34.189999,12578600.0,Healthcare-Merck
2011-11-03,34.529999,14824600.0,Healthcare-Merck
2011-11-04,34.02,10727000.0,Healthcare-Merck
2011-11-07,34.32,9586100.0,Healthcare-Merck
2011-11-08,34.470001,14334800.0,Healthcare-Merck
2011-11-09,33.790001,21458900.0,Healthcare-Merck
2011-11-10,34.970001,26442900.0,Healthcare-Merck
2011-11-11,35.970001,30384900.0,Healthcare-Merck
2011-11-14,35.669998,14147800.0,Healthcare-Merck
2011-11-15,35.73,8922700.0,Healthcare-Merck
2011-11-16,35.09,12843300.0,Healthcare-Merck
2011-11-17,34.84,16576200.0,Healthcare-Merck
2011-11-18,34.950001,12595400.0,Healthcare-Merck
2011-11-21,34.139999,16499800.0,Healthcare-Merck
2011-11-22,33.810001,16980500.0,Healthcare-Merck
2011-11-23,33.189999,13736600.0,Healthcare-Merck
2011-11-25,33.16,4906400.0,Healthcare-Merck
2011-11-28,34.259998,15561700.0,Healthcare-Merck
2011-11-29,34.48,12142400.0,Healthcare-Merck
2011-11-30,35.75,18442200.0,Healthcare-Merck
2011-12-01,35.68,12563700.0,Healthcare-Merck
2011-12-02,35.48,14485200.0,Healthcare-Merck
2011-12-05,35.259998,17207800.0,Healthcare-Merck
2011-12-06,35.400002,13892900.0,Healthcare-Merck
2011-12-07,35.610001,20848500.0,Healthcare-Merck
2011-12-08,35.189999,42406200.0,Healthcare-Merck
2011-12-09,35.68,40329200.0,Healthcare-Merck
2011-12-12,35.41,12611100.0,Healthcare-Merck
2011-12-13,34.990002,18318800.0,Healthcare-Merck
2011-12-14,35.560001,22542300.0,Healthcare-Merck
2011-12-15,36.360001,31904200.0,Healthcare-Merck
2011-12-16,36.25,26492300.0,Healthcare-Merck
2011-12-19,36.470001,16506800.0,Healthcare-Merck
2011-12-20,37.07,20442500.0,Healthcare-Merck
2011-12-21,37.330002,13158500.0,Healthcare-Merck
2011-12-22,37.560001,11536500.0,Healthcare-Merck
2011-12-23,37.900002,9550100.0,Healthcare-Merck
2011-12-27,37.75,7564300.0,Healthcare-Merck
2011-12-28,37.43,7275200.0,Healthcare-Merck
2011-12-29,37.73,6860600.0,Healthcare-Merck
2011-12-30,37.700001,7859900.0,Healthcare-Merck
2012-01-03,38.299999,17271400.0,Healthcare-Merck
2012-01-04,38.34,13716300.0,Healthcare-Merck
2012-01-05,38.740002,20987600.0,Healthcare-Merck
2012-01-06,38.470001,16727700.0,Healthcare-Merck
2012-01-09,38.389999,13906900.0,Healthcare-Merck
2012-01-10,38.52,11366200.0,Healthcare-Merck
2012-01-11,38.41,11945800.0,Healthcare-Merck
2012-01-12,38.610001,9931200.0,Healthcare-Merck
2012-01-13,38.32,9677400.0,Healthcare-Merck
2012-01-17,38.82,16554700.0,Healthcare-Merck
2012-01-18,38.869999,14710600.0,Healthcare-Merck
2012-01-19,39.259998,16546800.0,Healthcare-Merck
2012-01-20,39.200001,15333900.0,Healthcare-Merck
2012-01-23,38.77,13499900.0,Healthcare-Merck
2012-01-24,38.779999,13144700.0,Healthcare-Merck
2012-01-25,38.68,14475200.0,Healthcare-Merck
2012-01-26,38.779999,12388800.0,Healthcare-Merck
2012-01-27,38.52,12120600.0,Healthcare-Merck
2012-01-30,38.889999,12714300.0,Healthcare-Merck
2012-01-31,38.27,16477600.0,Healthcare-Merck
2012-02-01,38.630001,14577100.0,Healthcare-Merck
2012-02-02,38.439999,20780700.0,Healthcare-Merck
2012-02-03,38.369999,15010200.0,Healthcare-Merck
2012-02-06,38.400002,11032300.0,Healthcare-Merck
2012-02-07,38.630001,12447400.0,Healthcare-Merck
2012-02-08,38.419998,11333200.0,Healthcare-Merck
2012-02-09,38.150002,9597700.0,Healthcare-Merck
2012-02-10,37.91,10521100.0,Healthcare-Merck
2012-02-13,38.110001,11621600.0,Healthcare-Merck
2012-02-14,38.209999,11168300.0,Healthcare-Merck
2012-02-15,38.02,12184800.0,Healthcare-Merck
2012-02-16,38.139999,10432800.0,Healthcare-Merck
2012-02-17,38.560001,17964300.0,Healthcare-Merck
2012-02-21,38.130001,10852200.0,Healthcare-Merck
2012-02-22,38.220001,9833000.0,Healthcare-Merck
2012-02-23,38.509998,10328200.0,Healthcare-Merck
2012-02-24,38.200001,8489500.0,Healthcare-Merck
2012-02-27,38.150002,16511500.0,Healthcare-Merck
